seq_index;Pgen_estimate
9298;1.86032e-14
9300;7.31842e-11
9299;5.28732e-10
9304;4.19933e-11
9301;3.65579e-15
9297;2.15846e-10
9305;7.90744e-16
9296;8.36122e-14
9295;4.20698e-12
9293;4.41039e-15
9292;3.49732e-13
9289;2.09874e-11
9294;5.99872e-21
9287;2.18896e-09
9286;4.76755e-15
9288;2.20901e-11
9283;1.71814e-14
9285;1.17912e-11
9291;5.02657e-16
9280;6.43884e-14
9281;1.53234e-14
9278;4.74903e-11
9290;2.01709e-16
9282;7.58087e-10
9277;7.25664e-38
9279;4.74986e-12
9302;3.51298e-19
9303;4.69229e-14
9270;1.20518e-15
9276;2.65632e-09
9274;1.74834e-12
9271;8.50929e-13
9267;1.04652e-14
9273;1.76641e-08
9266;4.07079e-12
9268;3.10937e-10
9269;3.75848e-15
9275;4.42649e-20
9260;7.40852e-10
9264;1.31783e-15
9272;4.1361e-14
9263;9.70695e-11
9262;2.10235e-17
9284;6.3188e-16
9256;6.13024e-10
9265;2.36503e-11
9261;4.54027e-12
9257;9.34065e-13
9253;1.17338e-09
9254;2.64363e-11
9251;2.15574e-11
9259;5.93517e-16
9255;3.80727e-08
9249;2.60127e-11
9250;1.46267e-14
9246;2.59926e-10
9245;2.2094e-10
9243;2.04646e-09
9241;1.23897e-10
9248;3.10715e-16
9242;2.36954e-12
9258;1.03123e-13
9244;2.25123e-13
9239;7.60632e-10
9247;2.51938e-12
9236;1.15052e-09
9234;2.71499e-10
9233;4.90326e-09
9235;5.39481e-13
9230;1.04193e-16
9232;6.96648e-15
9231;5.2168e-12
9238;2.19728e-10
9240;4.14494e-19
9227;2.16822e-09
9228;8.18922e-16
9225;4.52474e-15
9229;1.24335e-14
9222;2.18673e-08
9224;7.65259e-10
9226;6.32498e-15
9220;3.36259e-11
9252;2.54862e-20
9237;9.89393e-19
9218;1.59198e-13
9214;1.36304e-09
9217;4.39892e-14
9215;1.86613e-08
9216;1.30311e-09
9210;1.04481e-08
9208;2.70548e-10
9223;8.97382e-19
9206;nan
9209;1.11678e-13
9213;3.78615e-09
9212;1.4776e-15
9204;5.83906e-16
9207;7.61449e-09
9201;2.61184e-09
9205;4.34913e-13
9202;1.37207e-18
9200;6.73409e-10
9199;1.37962e-12
9219;3.58606e-15
9198;7.15533e-14
9221;2.12641e-12
9195;4.35343e-09
9197;1.80547e-13
9194;1.12395e-13
9191;4.7744e-15
9203;7.22926e-12
9192;2.80944e-15
9211;8.6879e-19
9193;3.01375e-17
9188;5.29485e-14
9186;2.09554e-18
9196;2.38266e-11
9181;nan
9187;8.1308e-12
9183;6.13681e-11
9189;5.25016e-17
9178;2.41589e-11
9182;1.88792e-17
9180;1.8233e-14
9184;1.7948e-09
9175;5.04896e-10
9185;1.54259e-18
9190;6.88523e-15
9177;2.81692e-10
9176;1.74055e-11
9170;1.87225e-15
9169;3.81299e-14
9171;7.47406e-17
9174;1.28508e-17
9179;1.0355e-14
9168;8.17561e-11
9173;3.61232e-13
9166;2.29289e-11
9167;2.01011e-15
9165;4.93482e-10
9162;1.01118e-15
9172;7.11889e-13
9160;1.49237e-10
9158;5.00074e-11
9156;1.02941e-23
9163;9.38739e-13
9157;2.90435e-17
9164;2.28994e-16
9161;2.11718e-10
9155;1.07217e-11
9159;4.67674e-15
9153;9.43643e-10
9146;9.28084e-11
9148;5.33641e-14
9149;2.62671e-10
9154;1.73235e-12
9147;4.50658e-10
9151;1.11379e-17
9152;5.63916e-13
9150;1.94048e-20
9141;9.86533e-11
9145;3.48101e-13
9139;7.27854e-19
9140;2.21868e-10
9136;1.11437e-14
9144;4.29474e-11
9137;2.24656e-08
9142;1.30117e-11
9143;3.45563e-14
9133;4.1059e-14
9135;5.03752e-12
9131;3.64222e-11
9127;3.39519e-14
9138;3.39073e-16
9126;2.06989e-10
9125;3.01132e-16
9134;2.05707e-13
9129;8.28762e-11
9130;1.74531e-20
9120;1.69163e-11
9121;2.54596e-13
9123;6.93716e-13
9128;4.94601e-15
9124;9.9936e-13
9117;1.71564e-12
9122;1.70488e-11
9114;5.67971e-09
9118;3.53073e-19
9113;8.70602e-16
9116;1.57034e-11
9108;2.01271e-10
9132;7.28861e-13
9109;4.72521e-10
9107;3.63668e-12
9119;9.46116e-15
9105;4.01383e-16
9103;4.45712e-12
9111;3.60579e-18
9110;1.96435e-14
9102;7.73858e-09
9104;4.38983e-15
9112;2.59378e-13
9101;1.06406e-13
9095;6.13678e-11
9097;1.0749e-12
9093;1.0254e-10
9100;6.54037e-13
9098;1.13163e-17
9115;3.14952e-18
9091;2.38069e-13
9096;9.8657e-17
9094;5.15755e-13
9089;9.95294e-12
9087;6.67628e-15
9092;2.06833e-12
9086;4.18399e-14
9090;3.30158e-12
9088;1.99049e-09
9085;3.08893e-14
9106;1.72997e-13
9081;3.85101e-10
9079;1.3493e-12
9083;8.49678e-11
9082;5.89163e-12
9084;4.82603e-15
9078;1.12658e-16
9072;nan
9076;4.59663e-12
9077;7.15617e-13
9075;6.42834e-14
9069;1.87537e-11
9068;3.06041e-13
9074;5.97745e-16
9066;8.68709e-09
9099;1.02629e-11
9064;1.03677e-11
9070;5.17071e-14
9071;1.97214e-16
9067;3.76062e-17
9080;6.41863e-15
9060;1.13718e-10
9058;2.54719e-09
9062;8.88621e-10
9065;1.0228e-19
9073;7.86203e-18
9059;1.18024e-13
9053;3.39237e-11
9054;7.64186e-10
9050;2.17441e-12
9052;9.25292e-13
9057;2.91346e-17
9049;1.91452e-09
9056;2.55088e-12
9061;2.05554e-18
9046;1.55342e-17
9043;2.68638e-12
9047;7.74788e-12
9055;1.71884e-16
9051;6.00301e-16
9048;4.02339e-12
9039;1.11542e-11
9042;1.49627e-11
9038;1.94477e-15
9045;3.51961e-09
9034;2.17713e-12
9037;4.37135e-11
9044;7.03141e-10
9031;nan
9040;6.43947e-17
9036;1.45244e-10
9030;2.05228e-11
9027;4.30168e-11
9029;1.43196e-14
9041;3.08888e-14
9025;5.19246e-10
9023;1.94116e-12
9032;3.95666e-12
9026;2.03342e-10
9022;4.38628e-12
9020;6.03e-13
9019;3.10487e-09
9028;2.78261e-13
9021;1.45347e-11
9035;3.26369e-13
9017;7.9343e-12
9016;1.7741e-15
9033;6.00549e-15
9063;4.0158e-15
9013;1.6884e-15
9018;4.9753e-15
9024;6.19819e-16
9012;2.83064e-13
9014;1.22684e-11
9009;2.47455e-10
9015;3.1253e-14
9010;5.25076e-11
9004;5.91984e-12
9007;4.02247e-14
9006;2.22799e-14
9011;3.37918e-13
9000;1.5147e-10
8998;8.07845e-10
9005;8.91706e-13
9003;3.10269e-11
8996;2.06364e-10
8993;nan
8999;1.70656e-13
8991;7.52229e-17
9002;6.42067e-15
8994;4.08958e-13
8995;4.75049e-17
8990;2.83635e-11
8989;7.57821e-10
8997;1.60486e-18
9001;5.51934e-14
8992;1.38892e-13
8985;3.09063e-15
9008;3.34647e-14
8981;9.46069e-13
8988;2.23015e-13
8979;8.11685e-10
8983;1.02224e-12
8987;1.05902e-15
8984;2.56782e-14
8986;1.3876e-13
8974;1.62338e-12
8976;7.71782e-10
8977;2.09942e-09
8978;2.07034e-14
8970;5.24794e-10
8973;4.83929e-10
8975;1.44162e-17
8969;3.12061e-14
8980;1.95149e-13
8965;1.70909e-12
8971;8.17819e-13
8964;3.51325e-11
8967;1.97267e-13
8966;2.10546e-12
8982;4.00117e-14
8962;2.66854e-17
8961;2.70875e-09
8957;1.73472e-10
8958;8.96163e-10
8972;5.81972e-14
8955;1.75717e-10
8960;6.36004e-10
8951;9.70056e-14
8952;1.55278e-12
8959;4.38825e-14
8954;4.37123e-12
8950;6.96614e-12
8953;6.98814e-13
8947;2.59933e-12
8956;3.26468e-11
8948;1.40752e-10
8946;4.6692e-09
8941;nan
8945;2.60558e-13
8949;9.50166e-17
8944;1.76787e-16
8940;6.59849e-12
8937;6.20711e-11
8938;4.81375e-14
8939;4.70754e-12
8968;6.88397e-20
8963;9.32617e-18
8935;1.1374e-12
8930;1.17289e-09
8933;3.38899e-13
8942;1.04635e-16
8934;3.77468e-12
8943;5.94884e-17
8929;1.40004e-11
8927;4.97242e-15
8931;3.17701e-12
8928;5.43077e-13
8924;8.80042e-13
8936;1.79948e-11
8921;5.51596e-13
8919;9.29379e-09
8922;2.34281e-19
8918;8.64357e-12
8923;2.42146e-13
8917;8.94488e-13
8932;7.6921e-14
8913;2.8066e-11
8914;4.01561e-15
8915;1.13389e-08
8920;3.28477e-13
8908;6.02051e-13
8916;1.75489e-18
8907;1.00231e-10
8925;3.46584e-16
8911;3.74899e-14
8904;2.5154e-09
8903;1.91352e-11
8909;1.95434e-15
8905;3.38377e-09
8910;2.18108e-15
8898;nan
8900;2.26723e-09
8906;4.70157e-09
8912;3.62274e-13
8902;3.21484e-11
8899;3.6279e-14
8901;6.28349e-12
8897;4.04545e-10
8895;6.00179e-13
8891;1.56409e-11
8893;3.85089e-10
8896;1.12002e-10
8887;6.33658e-10
8890;8.05462e-14
8889;1.05549e-09
8886;1.22636e-09
8894;2.34782e-15
8892;4.85528e-16
8888;1.05402e-15
8883;9.01393e-10
8885;2.77985e-11
8881;6.56195e-15
8884;2.63032e-11
8879;7.57484e-13
8875;5.92745e-10
8880;4.68873e-10
8874;1.19051e-09
8878;2.16229e-11
8877;2.39601e-17
8882;7.53682e-15
8871;5.34343e-11
8926;1.71831e-18
8872;1.77302e-10
8869;2.12713e-13
8873;1.64191e-14
8865;2.16735e-10
8870;5.50994e-11
8866;3.30634e-09
8876;1.66553e-10
8863;1.51871e-10
8867;7.97528e-13
8858;2.74987e-12
8860;1.46985e-13
8861;2.01483e-12
8857;3.78188e-10
8862;1.40926e-11
8868;7.45603e-14
8855;7.69693e-10
8859;1.49922e-09
